Throttle,Power-Out,Voltage,Ripple,Current,Temperature,Speed,Gov.Gain,ECVoltage,MotorTemp.
1.7147,49.02,11.2,1.172,56.8,156.7,28083,0,5.29,0
1.7225,50.588,11.33,1.042,58.1,156.7,36200,0,5.29,0
1.6833,41.176,11.85,1.302,37.4,156.7,35756,0,5.29,0
1.6912,41.961,11.85,1.172,36.1,156.7,37809,0,5.29,0
1.7069,45.882,11.59,1.042,38.7,156.7,39338,0,5.29,0
1.7696,63.529,11.59,1.172,58.1,156.7,43347,0,5.33,0
1.8009,72.157,11.98,0.13,76.1,156.7,48153,0,5.29,0
1.8714,89.804,13.28,1.042,120,156.7,59698,0,5.29,1.93
1.5188,0.392,11.98,0,56.8,156.7,53587,0,5.29,1.93
1.5188,0.392,11.98,0,3.9,156.7,49197,0,5.29,1.93
1.5188,0.392,11.98,0,2.6,156.7,45070,0,5.29,1.93
1.5188,0.392,11.98,0,3.9,156.7,40997,0,5.29,1.93
1.6207,23.137,11.98,1.042,11.6,162.2,41246,0,5.29,1.93
1.7069,46.275,11.72,0.911,37.4,156.7,43256,0,5.29,1.93
1.5188,0.392,12.11,0,9,162.2,40590,0,5.29,1.93
1.3777,9.020,12.11,0,5.2,162.2,37054,0,5.29,1.93
1.2837,29.412,12.11,0,0,162.2,14449,0,5.29,1.93
1.5109,0.392,12.11,0,1.3,162.2,21930,0,5.29,1.93
1.6207,23.529,11.98,1.693,12.9,162.2,18939,0,5.29,1.93
1.6207,23.137,12.11,1.693,19.4,162.2,20561,0,5.29,1.93
1.6285,25.098,12.11,1.693,19.4,162.2,19556,0,5.29,1.93
1.7069,46.275,11.07,1.042,52.9,162.2,25268,0,5.29,1.93
1.7069,45.882,11.59,1.172,50.3,162.2,30025,0,5.29,1.93
1.5188,0.392,11.98,0,10.3,162.2,30113,0,5.29,1.93
1.2758,32.157,12.11,0,1.3,162.2,26142,0,5.29,1.93
1.4953,0.392,12.11,0,0,162.2,20075,0,5.29,1.93
